(['12'], 6700)
(['18'], 6315)
(['30'], 2680)
(['3'], 2254)
(['14'], 1256)
(['8'], 6754)
(['21'], 2755)
(['22'], 6738)
(['9'], 4669)
(['0'], 9432)
(['11'], 8645)
(['23'], 230)
(['17'], 1682)
(['6'], 1240)
(['25'], 2017)
(['28'], 1555)
(['26'], 4790)
(['1'], 620)
(['5'], 455)
(['19'], 523)
(['31'], 256)
(['24'], 515)
(['20'], 468)
(['27'], 162)
(['2'], 338)
(['10'], 243)
(['29'], 237)
(['0', '0', '30', '0', '30', '0'], 19)
(['0', '0', '30', '0', '0', '30'], 16)
(['0', '0', '30', '0', '0', '0'], 13)
(['0', '0', '22', '22', '22', '22'], 12)
(['0', '0', '22', '22', '22', '0'], 10)
(['0', '0', '22', '22', '0', '22'], 13)
(['0', '0', '22', '0', '22', '22'], 12)
(['0', '0', '22', '0', '22', '0'], 14)
(['0', '0', '22', '0', '0', '22'], 10)
(['0', '0', '0', '18', '0', '0'], 10)
(['0', '0', '0', '30', '30', '30'], 13)
(['0', '0', '0', '30', '30', '0'], 15)
(['0', '0', '0', '30', '0', '30'], 18)
(['0', '0', '0', '30', '0', '0'], 14)
(['0', '0', '0', '22', '0', '22'], 10)
(['0', '0', '0', '0', '30', '30'], 14)
(['0', '0', '0', '0', '30', '0'], 15)
(['0', '0', '0', '0', '0', '30'], 12)
(['0', '0', '0', '0', '0', '0'], 52)
(['0', '0', '0', '0', '17', '0'], 19)
(['0', '0', '0', '0', '17', '17'], 13)
(['0', '0', '0', '17', '0', '0'], 15)
(['0', '0', '0', '17', '0', '17'], 12)
(['0', '0', '0', '17', '17', '0'], 14)
(['0', '0', '17', '0', '0', '0'], 15)
(['0', '0', '17', '0', '0', '17'], 10)
(['0', '0', '17', '0', '17', '0'], 21)
(['0', '0', '17', '0', '17', '17'], 12)
(['0', '0', '17', '17', '0', '0'], 13)
(['0', '0', '17', '17', '0', '17'], 13)
(['0', '0', '17', '17', '17', '0'], 10)
(['0', '0', '17', '17', '17', '17'], 11)
(['0', '0', '28', '0', '28', '28'], 10)
(['0', '0', '28', '28', '0', '28'], 11)
(['0', '17', '0', '0', '0', '0'], 13)
(['0', '17', '0', '0', '0', '17'], 10)
(['0', '17', '0', '0', '17', '0'], 18)
(['0', '17', '0', '0', '17', '17'], 13)
(['0', '17', '0', '17', '0', '0'], 17)
(['0', '17', '0', '17', '0', '17'], 21)
(['0', '17', '0', '17', '17', '0'], 22)
(['0', '17', '0', '17', '17', '17'], 14)
(['0', '17', '17', '0', '0', '0'], 10)
(['0', '17', '17', '0', '17', '0'], 16)
(['0', '17', '17', '0', '17', '17'], 18)
(['0', '17', '17', '17', '0', '0'], 13)
(['0', '17', '17', '17', '0', '17'], 16)
(['0', '17', '17', '17', '17', '0'], 17)
(['0', '17', '17', '17', '17', '17'], 11)
(['0', '28', '0', '28', '0', '0'], 10)
(['0', '28', '0', '28', '0', '28'], 14)
(['0', '28', '0', '28', '28', '0'], 12)
(['0', '28', '0', '28', '28', '28'], 12)
(['0', '28', '28', '28', '0', '28'], 16)
(['11', '12', '12', '12', '11', '12'], 14)
(['11', '12', '12', '12', '11', '11'], 16)
(['11', '12', '12', '11', '12', '12'], 10)
(['11', '12', '12', '11', '12', '11'], 31)
(['11', '12', '12', '11', '11', '12'], 22)
(['11', '12', '12', '11', '11', '11'], 35)
(['11', '12', '11', '12', '12', '12'], 14)
(['11', '12', '11', '12', '12', '11'], 37)
(['11', '12', '11', '12', '11', '12'], 56)
(['11', '12', '11', '12', '11', '11'], 82)
(['11', '12', '11', '11', '12', '12'], 21)
(['11', '12', '11', '11', '12', '11'], 78)
(['11', '12', '11', '11', '11', '12'], 48)
(['11', '12', '11', '11', '11', '11'], 84)
(['11', '11', '12', '12', '12', '11'], 14)
(['11', '11', '12', '12', '11', '12'], 24)
(['11', '11', '12', '12', '11', '11'], 39)
(['11', '11', '12', '11', '12', '12'], 25)
(['11', '11', '12', '11', '12', '11'], 79)
(['11', '11', '12', '11', '11', '12'], 64)
(['11', '11', '12', '11', '11', '11'], 96)
(['11', '11', '11', '12', '12', '12'], 15)
(['11', '11', '11', '12', '12', '11'], 41)
(['11', '11', '11', '12', '11', '12'], 49)
(['11', '11', '11', '12', '11', '11'], 97)
(['11', '11', '11', '11', '12', '12'], 18)
(['11', '11', '11', '11', '12', '11'], 72)
(['11', '11', '11', '11', '11', '12'], 51)
(['11', '11', '11', '11', '11', '11'], 112)
(['17', '0', '0', '0', '0', '0'], 12)
(['17', '0', '0', '0', '17', '0'], 13)
(['17', '0', '0', '0', '17', '17'], 12)
(['17', '0', '0', '17', '0', '0'], 11)
(['17', '0', '0', '17', '0', '17'], 13)
(['17', '0', '0', '17', '17', '0'], 15)
(['17', '0', '0', '17', '17', '17'], 11)
(['17', '0', '17', '18', '17', '0'], 10)
(['17', '0', '17', '0', '0', '0'], 10)
(['17', '0', '17', '0', '17', '0'], 19)
(['17', '0', '17', '0', '17', '17'], 18)
(['17', '0', '17', '17', '0', '0'], 13)
(['17', '0', '17', '17', '0', '17'], 23)
(['17', '0', '17', '17', '17', '12'], 10)
(['17', '0', '17', '17', '17', '0'], 24)
(['17', '0', '17', '17', '17', '17'], 23)
(['17', '17', '0', '0', '17', '17'], 11)
(['17', '17', '0', '17', '0', '0'], 10)
(['17', '17', '0', '17', '0', '17'], 13)
(['17', '17', '0', '17', '17', '0'], 18)
(['17', '17', '0', '17', '17', '17'], 17)
(['17', '17', '17', '0', '17', '0'], 14)
(['17', '17', '17', '0', '17', '17'], 18)
(['17', '17', '17', '17', '0', '0'], 11)
(['17', '17', '17', '17', '0', '17'], 13)
(['17', '17', '17', '17', '17', '0'], 18)
(['17', '17', '17', '17', '17', '17'], 27)
(['25', '25', '26', '25', '26', '25'], 11)
(['25', '26', '25', '25', '25', '26'], 10)
(['25', '26', '25', '25', '26', '25'], 10)
(['25', '26', '25', '25', '26', '26'], 12)
(['25', '26', '25', '26', '25', '25'], 13)
(['25', '26', '25', '26', '25', '26'], 17)
(['25', '26', '26', '25', '26', '25'], 11)
(['25', '26', '26', '25', '26', '26'], 10)
(['28', '0', '28', '0', '0', '28'], 10)
(['28', '0', '28', '0', '28', '0'], 12)
(['28', '0', '28', '0', '28', '28'], 14)
(['28', '0', '28', '28', '0', '28'], 15)
(['28', '0', '28', '28', '28', '0'], 12)
(['28', '0', '28', '28', '28', '28'], 12)
(['28', '28', '0', '28', '0', '28'], 12)
(['28', '28', '0', '28', '28', '28'], 11)
(['28', '28', '28', '28', '0', '28'], 11)
(['28', '28', '28', '28', '28', '28'], 15)
(['26', '25', '25', '25', '26', '25'], 10)
(['26', '25', '25', '25', '26', '26'], 11)
(['26', '25', '25', '26', '25', '25'], 10)
(['26', '25', '25', '26', '25', '26'], 15)
(['26', '25', '26', '25', '25', '25'], 11)
(['26', '25', '26', '25', '25', '26'], 13)
(['26', '25', '26', '25', '26', '25'], 19)
(['26', '25', '26', '25', '26', '26'], 15)
(['26', '25', '26', '26', '25', '25'], 11)
(['26', '25', '26', '26', '25', '26'], 16)
(['26', '25', '26', '26', '26', '25'], 11)
(['26', '26', '25', '25', '26', '26'], 11)
(['26', '26', '25', '26', '25', '25'], 10)
(['26', '26', '25', '26', '25', '26'], 16)
(['26', '26', '25', '26', '26', '26'], 10)
(['26', '26', '26', '25', '26', '25'], 15)
(['26', '26', '26', '25', '26', '26'], 11)
(['26', '26', '26', '26', '25', '26'], 14)
(['26', '26', '26', '26', '26', '26'], 28)
(['31', '30', '31', '30', '31', '30'], 11)
(['12', '11', '12', '11', '12', '11', '12'], 10)
(['12', '11', '12', '11', '12', '11', '11'], 12)
(['12', '11', '12', '11', '11', '12', '11'], 13)
(['12', '11', '11', '12', '11', '12', '11'], 14)
(['12', '11', '11', '12', '11', '11', '12'], 13)
(['12', '11', '11', '12', '11', '11', '11'], 16)
(['12', '11', '11', '11', '12', '11', '11'], 13)
(['12', '11', '11', '11', '11', '12', '11'], 12)
(['30', '30', '0', '30', '0', '30', '30'], 11)
(['30', '30', '0', '30', '0', '30', '0'], 16)
(['30', '30', '0', '30', '0', '0', '30'], 11)
(['30', '30', '0', '30', '0', '0', '0'], 10)
(['30', '30', '0', '0', '30', '30', '0'], 12)
(['30', '30', '0', '0', '30', '0', '30'], 12)
(['30', '30', '0', '0', '30', '0', '0'], 11)
(['30', '0', '30', '30', '30', '30', '30'], 10)
(['30', '0', '30', '30', '30', '0', '30'], 10)
(['30', '0', '30', '30', '0', '30', '30'], 12)
(['30', '0', '30', '30', '0', '30', '0'], 15)
(['30', '0', '30', '30', '0', '0', '30'], 10)
(['30', '0', '30', '0', '30', '30', '30'], 13)
(['30', '0', '30', '0', '30', '30', '0'], 15)
(['30', '0', '30', '0', '30', '0', '30'], 18)
(['30', '0', '30', '0', '30', '0', '0'], 17)
(['30', '0', '30', '0', '0', '30', '30'], 13)
(['30', '0', '30', '0', '0', '30', '0'], 15)
(['30', '0', '30', '0', '0', '0', '30'], 13)
(['30', '0', '30', '0', '0', '0', '0'], 10)
(['30', '0', '0', '30', '30', '30', '0'], 10)
(['30', '0', '0', '30', '30', '0', '30'], 13)
(['30', '0', '0', '30', '30', '0', '0'], 10)
(['30', '0', '0', '30', '0', '30', '30'], 14)
(['30', '0', '0', '30', '0', '30', '0'], 17)
(['30', '0', '0', '30', '0', '0', '30'], 12)
(['30', '0', '0', '0', '30', '30', '0'], 11)
(['30', '0', '0', '0', '30', '0', '30'], 14)
(['30', '0', '0', '0', '30', '0', '0'], 11)
(['8', '8', '8', '8', '8', '8', '8'], 16)
(['22', '22', '22', '22', '22', '22', '22'], 12)
(['22', '22', '0', '22', '22', '22', '22'], 11)
(['22', '22', '0', '22', '22', '0', '22'], 11)
(['22', '22', '0', '22', '0', '22', '22'], 10)
(['22', '22', '0', '22', '0', '22', '0'], 11)
(['22', '0', '22', '0', '22', '22', '22'], 13)
(['22', '0', '22', '0', '22', '22', '0'], 13)
(['22', '0', '22', '0', '22', '0', '22'], 14)
(['9', '9', '9', '9', '9', '9', '9'], 11)
(['0', '30', '30', '0', '30', '30', '0'], 10)
(['0', '30', '30', '0', '30', '0', '30'], 12)
(['0', '30', '0', '30', '30', '30', '0'], 11)
(['0', '30', '0', '30', '30', '0', '30'], 13)
(['0', '30', '0', '30', '0', '30', '30'], 16)
(['0', '30', '0', '30', '0', '30', '0'], 15)
(['0', '30', '0', '30', '0', '0', '30'], 14)
(['0', '30', '0', '30', '0', '0', '0'], 10)
(['0', '30', '0', '0', '30', '30', '30'], 10)
(['0', '30', '0', '0', '30', '30', '0'], 14)
(['0', '30', '0', '0', '30', '0', '30'], 17)
(['0', '30', '0', '0', '30', '0', '0'], 12)
(['0', '30', '0', '0', '0', '30', '30'], 11)
(['0', '30', '0', '0', '0', '30', '0'], 12)
(['0', '30', '0', '0', '0', '0', '30'], 10)
(['0', '22', '0', '22', '22', '0', '22'], 10)
(['0', '22', '0', '22', '0', '22', '0'], 10)
(['0', '0', '30', '30', '0', '30', '30'], 11)
(['0', '0', '30', '30', '0', '30', '0'], 12)
(['0', '0', '30', '0', '30', '30', '30'], 10)
(['0', '0', '30', '0', '30', '30', '0'], 11)
(['0', '0', '30', '0', '30', '0', '30'], 11)
(['0', '0', '30', '0', '0', '30', '30'], 10)
(['0', '0', '0', '30', '0', '30', '0'], 12)
(['0', '0', '0', '0', '0', '0', '0'], 20)
(['0', '0', '0', '0', '17', '17', '0'], 10)
(['0', '17', '0', '17', '0', '17', '0'], 12)
(['0', '17', '0', '17', '17', '0', '0'], 10)
(['11', '12', '12', '11', '12', '11', '11'], 10)
(['11', '12', '12', '11', '11', '12', '11'], 11)
(['11', '12', '11', '12', '12', '11', '12'], 13)
(['11', '12', '11', '12', '12', '11', '11'], 13)
(['11', '12', '11', '12', '11', '12', '12'], 10)
(['11', '12', '11', '12', '11', '12', '11'], 29)
(['11', '12', '11', '12', '11', '11', '12'], 21)
(['11', '12', '11', '12', '11', '11', '11'], 30)
(['11', '12', '11', '11', '12', '12', '11'], 14)
(['11', '12', '11', '11', '12', '11', '12'], 18)
(['11', '12', '11', '11', '12', '11', '11'], 33)
(['11', '12', '11', '11', '11', '12', '11'], 25)
(['11', '12', '11', '11', '11', '11', '12'], 21)
(['11', '12', '11', '11', '11', '11', '11'], 27)
(['11', '11', '12', '12', '11', '12', '11'], 10)
(['11', '11', '12', '12', '11', '11', '11'], 13)
(['11', '11', '12', '11', '12', '12', '11'], 14)
(['11', '11', '12', '11', '12', '11', '12'], 20)
(['11', '11', '12', '11', '12', '11', '11'], 36)
(['11', '11', '12', '11', '11', '12', '11'], 34)
(['11', '11', '12', '11', '11', '11', '12'], 22)
(['11', '11', '12', '11', '11', '11', '11'], 38)
(['11', '11', '11', '12', '12', '11', '12'], 13)
(['11', '11', '11', '12', '12', '11', '11'], 17)
(['11', '11', '11', '12', '11', '12', '12'], 12)
(['11', '11', '11', '12', '11', '12', '11'], 34)
(['11', '11', '11', '12', '11', '11', '12'], 26)
(['11', '11', '11', '12', '11', '11', '11'], 38)
(['11', '11', '11', '11', '12', '11', '12'], 15)
(['11', '11', '11', '11', '12', '11', '11'], 34)
(['11', '11', '11', '11', '11', '12', '11'], 25)
(['11', '11', '11', '11', '11', '11', '12'], 23)
(['11', '11', '11', '11', '11', '11', '11'], 43)
(['17', '0', '17', '17', '0', '17', '17'], 10)
(['17', '0', '17', '17', '17', '0', '17'], 10)
(['17', '0', '17', '17', '17', '17', '0'], 11)
(['17', '17', '0', '17', '17', '17', '0'], 11)
(['17', '17', '0', '17', '17', '17', '17'], 10)
(['17', '17', '17', '17', '17', '17', '17'], 11)
(['26', '25', '26', '25', '26', '25', '26'], 11)
(['26', '26', '26', '26', '26', '26', '26'], 14)
(['30', '0', '30', '0', '30', '0', '30', '30'], 10)
(['30', '0', '30', '0', '30', '0', '30', '0'], 12)
(['30', '0', '30', '0', '0', '30', '0', '30'], 11)
(['8', '8', '8', '8', '8', '8', '8', '8'], 11)
(['0', '30', '0', '30', '0', '30', '0', '30'], 11)
(['0', '30', '0', '0', '30', '0', '30', '0'], 11)
(['11', '12', '11', '12', '11', '12', '11', '11'], 10)
(['11', '12', '11', '12', '11', '11', '12', '11'], 11)
(['11', '12', '11', '11', '12', '11', '12', '11'], 10)
(['11', '12', '11', '11', '12', '11', '11', '12'], 10)
(['11', '12', '11', '11', '12', '11', '11', '11'], 12)
(['11', '12', '11', '11', '11', '12', '11', '11'], 10)
(['11', '11', '12', '11', '12', '11', '12', '11'], 10)
(['11', '11', '12', '11', '12', '11', '11', '11'], 12)
(['11', '11', '12', '11', '11', '12', '11', '11'], 14)
(['11', '11', '12', '11', '11', '11', '12', '11'], 10)
(['11', '11', '12', '11', '11', '11', '11', '11'], 12)
(['11', '11', '11', '12', '11', '12', '11', '12'], 10)
(['11', '11', '11', '12', '11', '12', '11', '11'], 13)
(['11', '11', '11', '12', '11', '11', '12', '11'], 13)
(['11', '11', '11', '12', '11', '11', '11', '11'], 13)
(['11', '11', '11', '11', '12', '11', '11', '11'], 12)
(['11', '11', '11', '11', '11', '12', '11', '11'], 10)
(['11', '11', '11', '11', '11', '11', '12', '11'], 11)
(['11', '11', '11', '11', '11', '11', '11', '11'], 19)
(['11', '11', '11', '11', '11', '11', '11', '11', '11'], 12)
